lat,lon
29.33388,120.62869
29.33363,120.62932
29.33346,120.62951
29.33336,120.6295
29.33318,120.62923
29.33272,120.62898
29.33237,120.62905
29.33179,120.62943
29.33148,120.62935
29.33121,120.62881
29.33104,120.62789
29.33082,120.62718
29.33033,120.62686
29.32849,120.62679
29.32757,120.62688
29.32715,120.627
29.32644,120.62735
29.32605,120.62756
29.32561,120.62804
29.32548,120.62918
29.32503,120.63082
29.32521,120.63129
29.32547,120.63236
29.32547,120.6328
29.32514,120.63366
29.32513,120.63486
29.3253,120.63498
29.32619,120.63454
29.32793,120.63391
29.32804,120.63406
29.32817,120.63468
29.3283,120.63479
29.32894,120.63484
29.32921,120.63476
29.33056,120.63523
29.33076,120.63579
29.33124,120.636
29.33117,120.63647
29.33133,120.6371
29.33186,120.63747
29.33314,120.63789
29.33299,120.63842
29.33301,120.6389
29.33244,120.63951
29.3317,120.64047
29.3316,120.6404
29.331,120.63911
29.33094,120.63911
29.33076,120.64008
29.33052,120.64051
29.33043,120.64103
29.33052,120.64119
29.33097,120.64141
29.33147,120.64187
29.33202,120.64205
29.33376,120.64307
29.33418,120.64347
29.3342,120.64365
29.33404,120.64376
29.33397,120.644
29.33426,120.64439
29.33413,120.64479
29.33347,120.64473
29.33298,120.64477
29.33256,120.64536
29.33258,120.64544
29.33268,120.64543
29.33337,120.64506
29.33354,120.64516
29.33403,120.64604
29.3339,120.64686
29.33391,120.64735
29.33401,120.64746
29.33415,120.64744
29.33475,120.64619
29.33549,120.64586
29.33613,120.64586
29.33662,120.646
29.33691,120.64615
29.33764,120.6468
29.3376,120.64701
29.33685,120.64759
29.33658,120.64793
29.33659,120.64808
29.33685,120.64813
29.33782,120.64768
29.33805,120.64773
29.33878,120.64893
29.33908,120.64923
29.33927,120.6504
29.33945,120.65085
29.33936,120.65099
29.33906,120.65106
29.33814,120.65114
29.33785,120.65182
29.33739,120.65225
29.33713,120.65263
29.33692,120.65273
29.33675,120.65272
29.33594,120.65257
29.33581,120.65248
29.33553,120.65227
29.33446,120.65117
29.33385,120.65082
29.33368,120.65049
29.3335,120.65057
29.33337,120.65108
29.33344,120.65209
29.33361,120.65243
29.33384,120.65258
29.33399,120.65282
29.33384,120.65324
29.33339,120.65377
29.33221,120.65441
29.33156,120.65529
29.33093,120.65514
29.33001,120.65442
29.32935,120.65441
29.32922,120.65459
29.32918,120.65479
29.32886,120.65503
29.32898,120.65604
29.32889,120.65623
29.32896,120.65675
29.32837,120.65774
29.32829,120.65794
29.32832,120.6582
29.32835,120.65829
29.32876,120.65848
29.32895,120.65854
29.32915,120.65847
29.32927,120.65852
29.32923,120.65868
29.32862,120.65934
29.3286,120.6595
29.32879,120.65968
29.32901,120.65973
29.32967,120.65972
29.33047,120.6596
29.33068,120.66069
29.33064,120.6609
29.32996,120.66228
29.32991,120.66275
29.32926,120.66457
29.32909,120.66548
29.32909,120.66583
29.32943,120.66641
29.33026,120.6684
29.3308,120.66903
29.33144,120.66962
29.33161,120.67029
29.33183,120.67067
29.33239,120.67084
29.33287,120.67136
29.33378,120.67168
29.33499,120.67187
29.33537,120.67223
29.33621,120.67259
29.33639,120.6729
29.33638,120.67358
29.33656,120.67384
29.33706,120.67394
29.33788,120.67382
29.33837,120.67394
29.33854,120.67454
29.33871,120.67476
29.33968,120.67554
29.33939,120.67703
29.33966,120.67773
29.33995,120.67813
29.34131,120.67895
29.34125,120.67959
29.34135,120.67993
29.34196,120.68139
29.3422,120.68177
29.34325,120.68294
29.34437,120.68355
29.34479,120.68387
29.34488,120.68409
29.34416,120.68556
29.34401,120.68613
29.34405,120.68827
29.34422,120.68899
29.34421,120.68928
29.34415,120.68956
29.34369,120.69063
29.34347,120.69183
29.34364,120.69289
29.34383,120.69347
29.3438,120.69355
29.34324,120.69348
29.34304,120.69372
29.34278,120.69421
29.34249,120.69506
29.3426,120.69558
29.3431,120.69662
29.3435,120.69637
29.34391,120.69645
29.34416,120.69639
29.34435,120.69651
29.34461,120.69651
29.3449,120.69679
29.34513,120.69685
29.34577,120.69676
29.34606,120.69698
29.34619,120.69699
29.34713,120.69672
29.3469,120.69618
29.34649,120.69553
29.34613,120.69439
29.34571,120.6935
29.34569,120.6934
29.34592,120.69293
29.34573,120.69078
29.34594,120.69071
29.34633,120.69104
29.3478,120.69153
29.34758,120.69246
29.34813,120.69332
29.34828,120.69423
29.34823,120.69488
29.34792,120.69622
29.34746,120.69754
29.34738,120.69757
29.34731,120.69746
29.34713,120.69697
29.34623,120.6972
29.34577,120.6971
29.34541,120.69711
29.34525,120.69723
29.34496,120.69786
29.34477,120.6981
29.34404,120.6986
29.34384,120.69886
29.34451,120.69925
29.34457,120.6994
29.34441,120.69983
29.34445,120.69993
29.34456,120.69997
29.3451,120.69969
29.34575,120.70012
29.34577,120.70021
29.34565,120.70032
29.34497,120.70039
29.34474,120.70071
29.34415,120.70075
29.34333,120.70196
29.34325,120.70186
29.34328,120.70169
29.34366,120.70058
29.34402,120.69994
29.34418,120.69943
29.34393,120.69921
29.34368,120.69912
29.34328,120.69906
29.34301,120.6991
29.34249,120.69945
29.34105,120.70155
29.34039,120.70218
29.34015,120.70227
29.3399,120.70222
29.33894,120.7023
29.33844,120.70248
29.33692,120.7019
29.33582,120.70105
29.33461,120.70109
29.33444,120.70106
29.33415,120.70081
29.33339,120.70074
29.33318,120.70063
29.33276,120.70019
29.33261,120.70014
29.33193,120.70012
29.33134,120.69982
29.33046,120.6991
29.32995,120.69883
29.32823,120.69871
29.32787,120.69858
29.32705,120.69812
29.32592,120.69704
29.3255,120.69658
29.32548,120.69646
29.32601,120.69648
29.3274,120.6968
29.3279,120.69621
29.32754,120.6959
29.32635,120.69544
29.32557,120.69554
29.32535,120.69546
29.32526,120.69535
29.32521,120.69506
29.32539,120.69457
29.32538,120.69439
29.32456,120.69378
29.32424,120.69391
29.32372,120.69431
29.32347,120.6946
29.32296,120.69466
29.32255,120.69458
29.32223,120.69436
29.32199,120.69421
29.32136,120.69446
29.32047,120.69496
29.32016,120.69536
29.32017,120.69547
29.32024,120.69552
29.32132,120.69547
29.32227,120.69577
29.32235,120.69598
29.32233,120.69656
29.32177,120.69704
29.32088,120.69744
29.32039,120.69746
29.31994,120.69735
29.31987,120.69741
29.31987,120.69752
29.32003,120.69782
29.31991,120.69791
29.31965,120.69778
29.3197,120.69808
29.31962,120.69823
29.31973,120.69836
29.32015,120.69843
29.32028,120.69894
29.32066,120.6985
29.32074,120.69852
29.32092,120.69913
29.32221,120.69928
29.32232,120.69981
29.32216,120.70026
29.32213,120.70083
29.32206,120.70086
29.32155,120.70054
29.32023,120.70057
29.31967,120.70077
29.319,120.70078
29.31874,120.70064
29.31853,120.70066
29.31812,120.70069
29.31776,120.70083
29.31714,120.70126
29.3163,120.70152
29.31532,120.7024
29.31458,120.7025
29.31422,120.70318
29.31411,120.7036
29.31413,120.70366
29.31494,120.70365
29.31502,120.70389
29.31498,120.70407
29.3138,120.70469
29.31359,120.70487
29.31296,120.70461
29.31266,120.70441
29.31189,120.70517
29.31183,120.70493
29.31177,120.70491
29.311,120.70523
29.31064,120.70517
29.30966,120.70484
29.30807,120.705
29.30731,120.70544
29.30666,120.70565
29.30627,120.70624
29.30622,120.70644
29.30672,120.70726
29.30704,120.70791
29.30707,120.70813
29.30526,120.70866
29.30515,120.70938
29.30547,120.70974
29.3053,120.71022
29.30531,120.71079
29.30551,120.71094
29.30563,120.71094
29.30628,120.71071
29.30666,120.71111
29.30741,120.71135
29.30784,120.71171
29.30847,120.71171
29.30895,120.71205
29.30914,120.71228
29.30931,120.71294
29.30926,120.71326
29.30779,120.71298
29.30752,120.71301
29.30712,120.71334
29.30717,120.71386
29.30768,120.71455
29.30764,120.71504
29.308,120.71538
29.30878,120.71571
29.30945,120.71574
29.3096,120.71614
29.30973,120.71629
29.31065,120.71684
29.31082,120.71687
29.31188,120.71613
29.31224,120.71563
29.31256,120.71588
29.31291,120.71633
29.31205,120.71933
29.31219,120.72009
29.31294,120.72068
29.3134,120.72083
29.3137,120.72154
29.31426,120.72153
29.31532,120.72167
29.3161,120.72191
29.31622,120.72209
29.31645,120.72482
29.31701,120.7252
29.31797,120.72563
29.31849,120.72605
29.31877,120.72645
29.319,120.72698
29.31824,120.72678
29.31655,120.72707
29.31619,120.7273
29.31616,120.72753
29.31625,120.72773
29.31736,120.72924
29.31743,120.72967
29.31726,120.7299
29.31651,120.7292
29.31629,120.72914
29.31539,120.7296
29.31505,120.73005
29.31499,120.73023
29.31504,120.73058
29.31551,120.73157
29.31534,120.73305
29.31521,120.7331
29.31477,120.73276
29.31403,120.73261
29.31317,120.73197
29.31261,120.73176
29.31238,120.73201
29.31229,120.73221
29.3119,120.73244
29.31184,120.73255
29.31104,120.73278
29.3102,120.73336
29.30997,120.73387
29.30987,120.73476
29.30972,120.73481
29.30948,120.73428
29.309,120.7342
29.30885,120.73403
29.30888,120.73357
29.30899,120.73315
29.30918,120.73289
29.3093,120.73221
29.30978,120.73142
29.3098,120.73124
29.30969,120.73124
29.30936,120.73166
29.30926,120.73166
29.30921,120.73151
29.30954,120.73103
29.30944,120.73091
29.30884,120.73149
29.30865,120.73159
29.30856,120.73184
29.30842,120.73179
29.30839,120.73162
29.30851,120.73127
29.30855,120.73083
29.30779,120.72999
29.30761,120.72946
29.3073,120.72933
29.30718,120.72949
29.30712,120.72947
29.30662,120.7283
29.30651,120.72758
29.3061,120.7279
29.30523,120.72799
29.30475,120.72859
29.30437,120.72861
29.30373,120.72848
29.30359,120.72902
29.30342,120.72915
29.30295,120.72927
29.30251,120.72948
29.30236,120.72978
29.30216,120.7294
29.30166,120.72923
29.30139,120.72897
29.30046,120.72935
29.29984,120.72933
29.29956,120.72818
29.29946,120.72798
29.29928,120.72789
29.29792,120.72835
29.29745,120.7283
29.29695,120.72788
29.29644,120.72716
29.29587,120.72661
29.29524,120.72577
29.29492,120.72571
29.29453,120.72583
29.29431,120.7257
29.2941,120.72543
29.29395,120.72537
29.29275,120.72509
29.29249,120.72509
29.29199,120.72554
29.29172,120.72609
29.29156,120.72609
29.29092,120.72582
29.29079,120.72552
29.29087,120.72428
29.29114,120.72338
29.29134,120.72319
29.29175,120.72301
29.29215,120.72247
29.29215,120.72222
29.29179,120.72096
29.29162,120.72052
29.2914,120.72035
29.29096,120.72047
29.29068,120.72046
29.29033,120.72092
29.29017,120.72097
29.28981,120.72084
29.28957,120.72021
29.289,120.71929
29.28895,120.71906
29.28905,120.7188
29.28972,120.71824
29.2898,120.71803
29.28973,120.71761
29.28929,120.71717
29.28885,120.71687
29.28848,120.71677
29.28815,120.71682
29.28697,120.71693
29.28612,120.71747
29.28563,120.71745
29.28543,120.71719
29.28533,120.71587
29.2852,120.71557
29.28498,120.71547
29.28486,120.71623
29.28453,120.71694
29.28425,120.71732
29.28405,120.71787
29.28377,120.71784
29.28371,120.7179
29.28362,120.71874
29.28369,120.71911
29.28351,120.71906
29.28344,120.71934
29.28333,120.71936
29.28341,120.71896
29.28334,120.71867
29.28345,120.71818
29.2831,120.71749
29.28254,120.71682
29.28243,120.71645
29.28249,120.71613
29.28215,120.71615
29.28191,120.7164
29.28179,120.71617
29.28153,120.71622
29.2814,120.71601
29.28139,120.71562
29.28172,120.71476
29.28169,120.71453
29.28155,120.71457
29.28136,120.7148
29.28088,120.71503
29.27922,120.71557
29.27868,120.71544
29.27753,120.71457
29.27709,120.7138
29.27672,120.71207
29.27636,120.71132
29.27609,120.71149
29.2743,120.71319
29.2742,120.71346
29.27419,120.71413
29.27333,120.71431
29.27277,120.71477
29.2722,120.71447
29.2718,120.71435
29.2713,120.71433
29.27079,120.7139
29.2705,120.71338
29.27026,120.71312
29.27006,120.71265
29.2695,120.71249
29.26942,120.71257
29.2695,120.71285
29.26941,120.71305
29.26984,120.71358
29.26828,120.71319
29.26806,120.7134
29.26778,120.71403
29.2675,120.71423
29.26705,120.7144
29.26703,120.71431
29.26677,120.71457
29.26704,120.71296
29.26721,120.71255
29.2674,120.7123
29.26781,120.71198
29.26815,120.71133
29.26889,120.71085
29.26929,120.71039
29.2693,120.71028
29.26787,120.71027
29.26664,120.71008
29.26634,120.70976
29.26587,120.70948
29.2656,120.70913
29.26521,120.70893
29.26508,120.70893
29.26451,120.70927
29.26381,120.70933
29.26411,120.70894
29.26529,120.70775
29.26532,120.7076
29.26509,120.70717
29.26447,120.70618
29.26388,120.70548
29.2629,120.70569
29.26183,120.70554
29.26132,120.70561
29.26116,120.70459
29.2612,120.70442
29.26159,120.70423
29.26141,120.70278
29.26159,120.70259
29.26206,120.70244
29.26223,120.70209
29.2629,120.70194
29.26403,120.70183
29.2648,120.70201
29.26433,120.70139
29.26436,120.70061
29.26449,120.70023
29.26497,120.69963
29.26531,120.69894
29.26616,120.69841
29.26649,120.69804
29.26627,120.69767
29.26619,120.69738
29.2662,120.69625
29.26636,120.69579
29.26639,120.69543
29.26625,120.69527
29.26625,120.69515
29.2669,120.69497
29.26724,120.69463
29.26725,120.69426
29.26693,120.69389
29.26686,120.6937
29.26691,120.6932
29.26734,120.69236
29.2675,120.6922
29.26786,120.69213
29.26794,120.69197
29.26788,120.69141
29.26766,120.69115
29.26748,120.69109
29.26728,120.69121
29.26706,120.69162
29.26652,120.69193
29.26603,120.69184
29.26544,120.6915
29.26474,120.69162
29.26453,120.69151
29.26438,120.69104
29.26451,120.69065
29.26368,120.6894
29.26417,120.68904
29.26385,120.68868
29.26405,120.68801
29.2642,120.68797
29.26433,120.68807
29.26459,120.68851
29.26469,120.68894
29.26481,120.68891
29.265,120.68825
29.26493,120.68733
29.2651,120.68711
29.26515,120.68688
29.2651,120.68616
29.26462,120.68579
29.26437,120.68593
29.26402,120.68596
29.26376,120.68571
29.26306,120.6854
29.26304,120.68528
29.26327,120.68512
29.26475,120.68452
29.26585,120.68351
29.26604,120.68312
29.26592,120.68268
29.26646,120.68229
29.26695,120.68232
29.26745,120.68223
29.26755,120.68234
29.26758,120.68339
29.26827,120.68559
29.26857,120.68554
29.26935,120.68521
29.26969,120.68487
29.27055,120.68429
29.27163,120.68404
29.27281,120.68401
29.27295,120.68239
29.27325,120.6822
29.27296,120.68166
29.27244,120.68117
29.27233,120.68063
29.27243,120.68034
29.27262,120.68012
29.27352,120.6785
29.27439,120.67798
29.27516,120.6772
29.27565,120.67726
29.27624,120.67744
29.27639,120.67756
29.2765,120.67733
29.27646,120.67724
29.2763,120.6771
29.27595,120.67702
29.27569,120.67682
29.2755,120.6765
29.27543,120.67611
29.27538,120.67645
29.27515,120.6771
29.27468,120.6769
29.27469,120.67733
29.27452,120.67759
29.27423,120.67779
29.27396,120.67781
29.27366,120.6772
29.27355,120.67716
29.27362,120.67796
29.2733,120.67824
29.27209,120.67707
29.27134,120.67669
29.27088,120.67623
29.27143,120.67483
29.27146,120.67436
29.27159,120.67412
29.27212,120.67375
29.27283,120.67354
29.27299,120.67331
29.27304,120.67307
29.27332,120.67299
29.2734,120.67265
29.27363,120.67258
29.27355,120.67219
29.27363,120.6722
29.2738,120.67249
29.27414,120.67232
29.27462,120.67235
29.27511,120.67205
29.27554,120.67195
29.27595,120.67153
29.27638,120.67135
29.2766,120.67045
29.27651,120.6701
29.27654,120.66975
29.27685,120.66893
29.27685,120.66843
29.27711,120.66809
29.27775,120.66762
29.27788,120.66727
29.27803,120.66642
29.27841,120.66639
29.27844,120.66588
29.27861,120.66543
29.27849,120.66481
29.27846,120.66402
29.27873,120.6636
29.27878,120.66304
29.27898,120.66287
29.27937,120.66273
29.27942,120.66253
29.27899,120.66226
29.27916,120.66192
29.27863,120.66143
29.2784,120.6607
29.27821,120.66047
29.27714,120.66071
29.27708,120.66063
29.27747,120.65971
29.27748,120.6594
29.27773,120.65879
29.2778,120.65827
29.27768,120.65776
29.27834,120.65587
29.27834,120.65542
29.27827,120.65519
29.27802,120.65494
29.27772,120.65484
29.27716,120.65504
29.27623,120.65487
29.27558,120.654
29.27539,120.65386
29.27512,120.6539
29.27499,120.65401
29.27472,120.65391
29.2744,120.6539
29.27396,120.65405
29.27369,120.65403
29.27332,120.6538
29.27302,120.65334
29.27326,120.65267
29.27343,120.65181
29.27246,120.65097
29.27222,120.65064
29.27214,120.65022
29.27186,120.6503
29.27177,120.65027
29.27157,120.64951
29.27177,120.64912
29.27176,120.64887
29.27146,120.64869
29.27102,120.64875
29.27068,120.64855
29.27061,120.64845
29.27061,120.6479
29.27055,120.64777
29.27007,120.64731
29.26907,120.64662
29.26838,120.64567
29.26712,120.64482
29.26693,120.64426
29.26644,120.64349
29.26689,120.64332
29.26649,120.64262
29.26645,120.64212
29.26602,120.64174
29.26588,120.64139
29.26571,120.64127
29.2653,120.6412
29.26508,120.64102
29.26471,120.64113
29.26448,120.64105
29.26439,120.64088
29.26444,120.64047
29.26413,120.6402
29.26385,120.64013
29.26354,120.6402
29.26277,120.64016
29.26245,120.64052
29.26249,120.64101
29.2622,120.64103
29.2621,120.64075
29.26178,120.64064
29.26122,120.64022
29.26114,120.63968
29.2601,120.6387
29.25978,120.6383
29.25963,120.63796
29.25932,120.6378
29.25903,120.63723
29.25867,120.63695
29.25862,120.63645
29.2585,120.63633
29.25789,120.63613
29.25767,120.63574
29.25753,120.63528
29.25694,120.63522
29.25685,120.63458
29.25677,120.63445
29.25605,120.63445
29.25564,120.63423
29.25553,120.63404
29.25536,120.63333
29.25526,120.63321
29.25508,120.63315
29.25451,120.6332
29.25348,120.63303
29.25347,120.63264
29.25336,120.63246
29.25283,120.63244
29.2523,120.63229
29.25212,120.63217
29.25157,120.6313
29.25153,120.63102
29.25176,120.63067
29.25203,120.63081
29.25254,120.6307
29.25238,120.63036
29.25256,120.63027
29.25238,120.62978
29.25287,120.62891
29.25286,120.62846
29.25268,120.62849
29.25205,120.62944
29.25171,120.62953
29.25103,120.62883
29.25093,120.62853
29.25079,120.62849
29.25048,120.62858
29.24988,120.62821
29.24973,120.628
29.24969,120.62764
29.24944,120.62747
29.24903,120.62671
29.2487,120.62629
29.24863,120.62578
29.24855,120.6257
29.24825,120.62575
29.24822,120.62624
29.24884,120.62709
29.24951,120.62853
29.24883,120.62842
29.24857,120.62896
29.24811,120.62924
29.24775,120.62937
29.24595,120.62927
29.24547,120.62888
29.24505,120.62798
29.24466,120.62789
29.24447,120.62773
29.24383,120.62798
29.2429,120.62798
29.24278,120.62796
29.24263,120.62773
29.24196,120.62707
29.24177,120.62662
29.24156,120.62581
29.24097,120.62562
29.24032,120.62565
29.23991,120.62547
29.23946,120.62547
29.23902,120.62539
29.23851,120.62552
29.23864,120.62511
29.23906,120.62501
29.23917,120.62489
29.23953,120.62419
29.2395,120.62404
29.23908,120.62373
29.23904,120.62362
29.23956,120.62295
29.23933,120.62241
29.2392,120.62165
29.23867,120.62117
29.23856,120.62083
29.23834,120.62061
29.23839,120.62034
29.23897,120.61953
29.23889,120.61909
29.2386,120.61832
29.23881,120.61787
29.239,120.61768
29.23951,120.61761
29.23961,120.61751
29.23932,120.6167
29.23923,120.61598
29.23879,120.61537
29.23872,120.61476
29.23824,120.61421
29.2381,120.61356
29.23811,120.61308
29.23859,120.61206
29.23831,120.61183
29.23767,120.6106
29.23747,120.61045
29.23721,120.60981
29.23692,120.60953
29.23687,120.60843
29.23671,120.60774
29.23724,120.60815
29.23766,120.60828
29.23779,120.6084
29.23802,120.6083
29.23809,120.60834
29.23808,120.60857
29.23778,120.60898
29.238,120.60934
29.2383,120.6092
29.23821,120.60963
29.23822,120.60997
29.2383,120.61001
29.23854,120.60986
29.2387,120.61007
29.23884,120.60996
29.23873,120.6096
29.23878,120.60948
29.23887,120.60959
29.23908,120.60939
29.23939,120.60964
29.2396,120.60969
29.23975,120.60962
29.23978,120.60943
29.23965,120.60928
29.2392,120.60901
29.23865,120.60877
29.23859,120.60852
29.23845,120.60842
29.23846,120.60831
29.23862,120.60826
29.23863,120.60804
29.23831,120.60812
29.23792,120.60812
29.2377,120.60798
29.23747,120.60718
29.23723,120.60705
29.23717,120.60664
29.23722,120.60653
29.23804,120.60616
29.23815,120.60613
29.2385,120.60657
29.23853,120.60718
29.23864,120.60748
29.23877,120.60752
29.23903,120.60741
29.23942,120.6075
29.23975,120.60788
29.23982,120.60814
29.23994,120.60822
29.24016,120.60812
29.24055,120.60807
29.24066,120.60873
29.24078,120.6088
29.24102,120.60872
29.24096,120.60858
29.2411,120.60805
29.24143,120.60747
29.24166,120.60738
29.24185,120.60763
29.24205,120.60763
29.24223,120.60697
29.24245,120.60684
29.2425,120.60672
29.24285,120.60715
29.24317,120.60736
29.24356,120.60793
29.24403,120.60907
29.24419,120.609
29.24429,120.60875
29.24513,120.6086
29.24484,120.60931
29.24445,120.60964
29.24437,120.60988
29.2445,120.61027
29.24479,120.61069
29.24538,120.61139
29.24536,120.61158
29.24508,120.61217
29.24549,120.6124
29.24568,120.61316
29.2459,120.61349
29.24593,120.61399
29.24646,120.61533
29.2464,120.61564
29.2463,120.61574
29.24555,120.61594
29.24518,120.61621
29.24512,120.61641
29.2452,120.61665
29.24529,120.61685
29.24557,120.61694
29.24581,120.61689
29.24657,120.61647
29.24677,120.61617
29.24709,120.61621
29.2473,120.61639
29.24772,120.61733
29.24811,120.61944
29.24836,120.61948
29.24843,120.6188
29.24843,120.61847
29.24825,120.61794
29.24827,120.61757
29.24807,120.61707
29.2481,120.61697
29.24853,120.61748
29.24885,120.61844
29.24904,120.61876
29.2492,120.6188
29.24959,120.61861
29.24978,120.61888
29.25037,120.61906
29.25075,120.61898
29.25098,120.61876
29.25099,120.61904
29.25084,120.61932
29.25078,120.61979
29.25104,120.62022
29.25101,120.6207
29.25069,120.62109
29.25019,120.62119
29.24953,120.62146
29.24953,120.62229
29.25059,120.62246
29.25117,120.62296
29.25179,120.6233
29.25184,120.62343
29.25177,120.62356
29.25191,120.62385
29.25195,120.6244
29.25256,120.62643
29.25266,120.62654
29.2528,120.62645
29.25287,120.62611
29.25305,120.62612
29.25319,120.62596
29.25339,120.62541
29.25283,120.6237
29.25281,120.62341
29.25304,120.62287
29.2541,120.62224
29.25435,120.6222
29.25481,120.62224
29.25553,120.62272
29.25608,120.62252
29.25697,120.623
29.25765,120.62294
29.25778,120.62247
29.25786,120.62165
29.25835,120.62113
29.25842,120.6208
29.25841,120.62071
29.25832,120.6207
29.25771,120.62072
29.25738,120.62054
29.25637,120.62029
29.25595,120.61967
29.25558,120.61932
29.25544,120.61933
29.25523,120.61993
29.25503,120.62008
29.25474,120.62006
29.25466,120.61963
29.25418,120.61914
29.25417,120.61896
29.25429,120.61863
29.25426,120.61834
29.254,120.61811
29.25378,120.61806
29.25349,120.61774
29.25348,120.61747
