lat,lon
29.86582,120.9344
29.86566,120.93468
29.86543,120.93711
29.86519,120.93822
29.86504,120.94055
29.86492,120.94089
29.86472,120.94097
29.86453,120.94087
29.86286,120.93972
29.86215,120.94028
29.86124,120.94122
29.86105,120.94132
29.86097,120.94148
29.86027,120.9418
29.85968,120.94183
29.85939,120.94196
29.85849,120.94211
29.85758,120.94203
29.85727,120.94207
29.85704,120.94231
29.85672,120.94236
29.85661,120.94246
29.85635,120.94387
29.85605,120.94432
29.85597,120.94483
29.8551,120.9453
29.85482,120.94577
29.85384,120.94643
29.85351,120.94646
29.85299,120.94628
29.85251,120.94629
29.85183,120.94727
29.85175,120.94818
29.85182,120.94821
29.85214,120.94782
29.85229,120.948
29.85233,120.94819
29.85296,120.94831
29.85304,120.94837
29.85303,120.94853
29.85297,120.94864
29.85258,120.94875
29.85237,120.94903
29.85215,120.94918
29.85205,120.95035
29.85183,120.95118
29.85144,120.95117
29.85114,120.95165
29.85064,120.95161
29.8501,120.9519
29.84955,120.9529
29.84951,120.95325
29.84954,120.95331
29.84959,120.95328
29.84999,120.95278
29.85028,120.95259
29.85038,120.9528
29.85031,120.95309
29.85101,120.95284
29.85112,120.95293
29.8511,120.953
29.8501,120.95354
29.85012,120.95381
29.85044,120.95399
29.85169,120.95366
29.85182,120.95357
29.85212,120.95288
29.85283,120.95315
29.85321,120.95297
29.85339,120.95296
29.85344,120.95325
29.85333,120.95338
29.85302,120.95353
29.85119,120.95411
29.85096,120.95436
29.85129,120.95536
29.85159,120.95561
29.85177,120.95615
29.85205,120.95641
29.85211,120.95655
29.85207,120.95696
29.85147,120.95757
29.85143,120.9578
29.85125,120.95785
29.85109,120.95804
29.85061,120.95837
29.85065,120.95779
29.85101,120.95746
29.85109,120.95723
29.85148,120.95685
29.85146,120.95674
29.85065,120.95582
29.85021,120.95575
29.84976,120.95582
29.84912,120.95655
29.84857,120.95804
29.84864,120.9583
29.849,120.95803
29.84914,120.9581
29.84903,120.95881
29.84873,120.95906
29.84868,120.95925
29.8487,120.95945
29.8489,120.95971
29.84944,120.96008
29.84962,120.96012
29.84998,120.96
29.85011,120.96003
29.85033,120.96059
29.85051,120.96077
29.85075,120.96093
29.85148,120.96111
29.85189,120.96167
29.85182,120.96201
29.85159,120.96187
29.85131,120.96192
29.8505,120.96241
29.85034,120.96272
29.84944,120.96274
29.8497,120.96321
29.85014,120.96332
29.85016,120.96342
29.84986,120.96457
29.84997,120.96551
29.85033,120.96619
29.84983,120.96624
29.84962,120.96621
29.84927,120.96593
29.84881,120.965
29.84863,120.96485
29.84825,120.96487
29.84769,120.96522
29.84759,120.96594
29.84774,120.96718
29.84818,120.96804
29.84929,120.96956
29.84942,120.97039
29.84937,120.97132
29.84907,120.97249
29.84889,120.97374
29.849,120.97424
29.8493,120.97484
29.84965,120.97609
29.84995,120.97667
29.85,120.97696
29.84993,120.97762
29.84971,120.97802
29.8499,120.97835
29.84965,120.97936
29.8497,120.98015
29.84945,120.98112
29.84953,120.98165
29.84954,120.98311
29.85026,120.98384
29.85055,120.98442
29.85076,120.98462
29.8516,120.98502
29.85224,120.98557
29.85235,120.98576
29.85208,120.98607
29.85136,120.98822
29.85119,120.98902
29.85157,120.99021
29.85176,120.9913
29.85162,120.99131
29.85133,120.99108
29.85117,120.99072
29.85072,120.99049
29.85045,120.99025
29.85015,120.99015
29.84954,120.98969
29.84913,120.98907
29.84882,120.98895
29.84748,120.98779
29.84699,120.98802
29.8462,120.98869
29.8461,120.98918
29.84583,120.98913
29.84495,120.98832
29.84455,120.98757
29.84412,120.98742
29.8437,120.98774
29.84314,120.98798
29.84252,120.98811
29.84128,120.98789
29.84092,120.98827
29.84083,120.98886
29.84076,120.98889
29.84036,120.98902
29.83974,120.98896
29.83939,120.98907
29.83843,120.9902
29.83818,120.99066
29.83735,120.99137
29.837,120.99188
29.83653,120.99226
29.83579,120.99224
29.83439,120.99276
29.83357,120.99264
29.83288,120.99267
29.83255,120.99285
29.83202,120.99342
29.83111,120.99293
29.83054,120.993
29.83027,120.99269
29.83014,120.99238
29.82956,120.99208
29.82908,120.99201
29.82884,120.9916
29.8286,120.99138
29.82851,120.99083
29.82827,120.99075
29.82761,120.9908
29.82747,120.99075
29.82694,120.99042
29.82644,120.98972
29.82467,120.9895
29.82386,120.98897
29.82355,120.98891
29.82333,120.98874
29.82298,120.98862
29.82248,120.98822
29.82218,120.98838
29.82199,120.98839
29.82133,120.98806
29.82107,120.98801
29.82018,120.98816
29.81953,120.98853
29.81913,120.98889
29.81785,120.98935
29.81763,120.9891
29.81736,120.98926
29.81691,120.98935
29.81677,120.98871
29.81647,120.98888
29.81624,120.98878
29.81593,120.98877
29.81576,120.98889
29.81561,120.98861
29.81572,120.98809
29.81559,120.98742
29.81553,120.98739
29.8151,120.98757
29.81477,120.98746
29.81426,120.98749
29.814,120.98763
29.81378,120.9876
29.81336,120.989
29.81324,120.98912
29.81255,120.98862
29.81159,120.98848
29.81146,120.98779
29.81111,120.98729
29.81076,120.98558
29.81065,120.98493
29.81083,120.98427
29.81084,120.98411
29.81077,120.98402
29.80961,120.9843
29.80874,120.98473
29.8082,120.98464
29.80684,120.98498
29.80511,120.98517
29.8051,120.98502
29.80539,120.98447
29.80601,120.98347
29.80582,120.98344
29.80535,120.98374
29.80468,120.98399
29.80427,120.98388
29.80461,120.98329
29.80464,120.98295
29.80496,120.9822
29.8045,120.98211
29.80363,120.98177
29.80352,120.98229
29.80341,120.98244
29.80291,120.98221
29.80254,120.98196
29.80208,120.98147
29.80191,120.98111
29.80176,120.98112
29.80147,120.98139
29.80077,120.98135
29.80043,120.98195
29.80038,120.98228
29.80085,120.98313
29.80061,120.98285
29.80029,120.98215
29.80005,120.98204
29.79947,120.98237
29.7984,120.98231
29.79815,120.98278
29.79764,120.98263
29.79732,120.98229
29.79714,120.98224
29.79674,120.98248
29.79651,120.98246
29.79597,120.98225
29.79535,120.98218
29.79516,120.9824
29.79451,120.98263
29.79364,120.98314
29.79303,120.98229
29.79298,120.98198
29.79302,120.98166
29.79283,120.98112
29.79255,120.98099
29.79201,120.98055
29.79127,120.98062
29.79059,120.9797
29.79041,120.97906
29.79015,120.9787
29.79003,120.97807
29.78959,120.9774
29.78946,120.9767
29.78881,120.97644
29.78835,120.9761
29.78804,120.976
29.78783,120.97572
29.78785,120.97558
29.78786,120.97548
29.78825,120.97516
29.78834,120.975
29.78854,120.97426
29.78872,120.9734
29.7887,120.97283
29.78846,120.97206
29.78855,120.97188
29.78887,120.97156
29.78893,120.97135
29.78911,120.96969
29.78989,120.96901
29.79046,120.96885
29.79056,120.96865
29.79056,120.96768
29.78999,120.96538
29.79008,120.96419
29.78999,120.96325
29.79014,120.96194
29.78977,120.9607
29.78993,120.96043
29.79003,120.95999
29.79023,120.95973
29.79065,120.95959
29.791,120.95935
29.79182,120.95851
29.79179,120.95679
29.79133,120.95668
29.79101,120.95605
29.79071,120.95555
29.79068,120.95522
29.79122,120.95423
29.79126,120.95382
29.79198,120.95299
29.79227,120.95198
29.79269,120.95146
29.79288,120.95107
29.79312,120.95018
29.79322,120.95006
29.79447,120.9495
29.79517,120.94893
29.79533,120.94887
29.796,120.949
29.797,120.94944
29.79717,120.94939
29.79814,120.94777
29.79874,120.94721
29.79893,120.94661
29.79926,120.94647
29.80039,120.94634
29.80053,120.94623
29.80104,120.94448
29.8008,120.94424
29.8005,120.94417
29.8001,120.94371
29.79993,120.94361
29.79916,120.94366
29.79891,120.94319
29.79847,120.94299
29.79837,120.94282
29.79836,120.94244
29.79853,120.94235
29.79921,120.94226
29.7999,120.94263
29.80022,120.94259
29.80054,120.94243
29.80052,120.94229
29.80012,120.94213
29.79996,120.94157
29.79954,120.94086
29.79933,120.93977
29.79889,120.93846
29.79906,120.9373
29.79907,120.93717
29.7986,120.9368
29.79711,120.93585
29.79487,120.93542
29.79461,120.93546
29.79427,120.93533
29.79256,120.93369
29.79205,120.93227
29.79203,120.93191
29.79235,120.93123
29.79182,120.93022
29.79172,120.92971
29.79169,120.92877
29.7921,120.92891
29.79259,120.92895
29.79295,120.92877
29.79331,120.92845
29.79365,120.92798
29.79299,120.92727
29.79248,120.92687
29.79216,120.92672
29.79132,120.92677
29.79105,120.92684
29.79076,120.92703
29.78974,120.92815
29.78958,120.92844
29.78954,120.92897
29.78921,120.92946
29.78906,120.93004
29.78883,120.93032
29.7875,120.93163
29.78724,120.932
29.78714,120.93207
29.78656,120.93211
29.78628,120.93208
29.78577,120.93167
29.78571,120.93133
29.78536,120.93056
29.78507,120.93041
29.78485,120.9294
29.7849,120.92884
29.78453,120.9281
29.78414,120.92697
29.78347,120.92597
29.78266,120.92541
29.78234,120.92495
29.78068,120.92407
29.78008,120.92384
29.77968,120.92352
29.77932,120.92339
29.77906,120.92314
29.77793,120.92252
29.77758,120.92203
29.77726,120.92178
29.77688,120.92165
29.77651,120.92137
29.77643,120.92124
29.77642,120.9205
29.77579,120.91944
29.77515,120.91869
29.77403,120.91832
29.77369,120.91851
29.77289,120.91817
29.7724,120.91857
29.77168,120.91864
29.77141,120.91917
29.7706,120.91936
29.7705,120.91948
29.76977,120.91973
29.76952,120.91989
29.76959,120.92042
29.7698,120.92092
29.7698,120.92122
29.76893,120.92193
29.76864,120.92238
29.7681,120.92229
29.7679,120.92251
29.76776,120.92293
29.76744,120.92463
29.76716,120.92474
29.76687,120.92516
29.7667,120.92659
29.76683,120.92728
29.76619,120.9283
29.76593,120.92936
29.76594,120.92974
29.76573,120.93029
29.76569,120.93079
29.76557,120.93102
29.76522,120.93123
29.76441,120.93142
29.76373,120.93174
29.76354,120.93266
29.7628,120.93329
29.76268,120.93359
29.76233,120.93381
29.76198,120.93371
29.76191,120.93358
29.76178,120.93261
29.76142,120.932
29.76098,120.93217
29.75999,120.93205
29.76015,120.93243
29.75999,120.93274
29.75981,120.93277
29.7592,120.93249
29.75865,120.93177
29.75838,120.93112
29.75817,120.93095
29.75799,120.93093
29.75783,120.93156
29.75806,120.932
29.75791,120.93228
29.7578,120.93295
29.75782,120.93327
29.75742,120.93351
29.75694,120.93333
29.7562,120.93197
29.75591,120.9316
29.75551,120.93292
29.7555,120.93328
29.75563,120.93416
29.7558,120.93437
29.75589,120.93467
29.75583,120.93485
29.75566,120.93494
29.75571,120.93532
29.7559,120.9354
29.75606,120.93558
29.75605,120.9359
29.75571,120.93639
29.75569,120.93654
29.7558,120.93671
29.75573,120.93683
29.75551,120.93674
29.75507,120.93712
29.75418,120.93731
29.75439,120.93839
29.75464,120.9389
29.75471,120.93948
29.75559,120.94105
29.75575,120.94116
29.75616,120.94119
29.75626,120.94136
29.75627,120.94151
29.7558,120.94146
29.75553,120.94158
29.75535,120.94178
29.75507,120.94244
29.75473,120.94297
29.7547,120.94321
29.75453,120.94341
29.75428,120.94358
29.75366,120.94383
29.75352,120.94395
29.75331,120.94442
29.75312,120.94458
29.75231,120.94464
29.75155,120.94435
29.75082,120.94467
29.75034,120.94456
29.75037,120.94445
29.75029,120.94427
29.7492,120.94213
29.74858,120.94151
29.7487,120.93953
29.74827,120.93915
29.74807,120.93878
29.74756,120.93853
29.7474,120.93837
29.74697,120.9382
29.74701,120.93788
29.74685,120.93787
29.74629,120.9381
29.74601,120.93806
29.74573,120.93756
29.74565,120.93706
29.74526,120.93684
29.74494,120.93613
29.74499,120.93599
29.74535,120.93583
29.74539,120.93552
29.74567,120.93509
29.74574,120.93418
29.746,120.93338
29.74619,120.93338
29.7469,120.93364
29.74791,120.93384
29.74845,120.93287
29.74845,120.93275
29.74832,120.93264
29.74785,120.93261
29.74752,120.93241
29.74662,120.93143
29.74586,120.93032
29.74572,120.93003
29.74582,120.92987
29.74656,120.92985
29.7465,120.92938
29.74576,120.92961
29.74466,120.93017
29.74482,120.92716
29.74435,120.92747
29.74224,120.92722
29.74202,120.92706
29.74144,120.92635
29.74093,120.92586
29.74073,120.92578
29.7403,120.92597
29.73912,120.92498
29.73875,120.92456
29.73812,120.92413
29.73802,120.92368
29.73813,120.92292
29.73802,120.92249
29.73786,120.92222
29.73688,120.92181
29.73663,120.92152
29.73611,120.92057
29.73602,120.91926
29.73581,120.91895
29.73728,120.91838
29.73857,120.91947
29.73902,120.91952
29.73997,120.91911
29.73992,120.91836
29.73955,120.91724
29.73942,120.91655
29.73945,120.9152
29.73953,120.91495
29.74037,120.91508
29.74135,120.91546
29.74238,120.91726
29.74251,120.91769
29.74293,120.91849
29.74421,120.91826
29.74426,120.9169
29.74436,120.9163
29.74462,120.91544
29.74415,120.91456
29.74419,120.91396
29.74386,120.9128
29.74411,120.91224
29.7449,120.91155
29.74448,120.91103
29.74325,120.90995
29.74301,120.90952
29.74247,120.90884
29.74241,120.90864
29.74245,120.90761
29.74236,120.90728
29.74221,120.90695
29.74168,120.90646
29.74147,120.90611
29.74109,120.90467
29.74073,120.90385
29.73973,120.90306
29.73957,120.90287
29.73937,120.90239
29.73843,120.90268
29.73747,120.90328
29.73691,120.90157
29.73649,120.9015
29.73638,120.90138
29.73637,120.90102
29.73693,120.90034
29.73773,120.89965
29.73851,120.89934
29.73939,120.8993
29.73961,120.89911
29.73965,120.89881
29.73894,120.89702
29.73887,120.89644
29.73887,120.89629
29.73899,120.89609
29.73952,120.89591
29.74057,120.89567
29.74176,120.89518
29.74226,120.89517
29.74251,120.8953
29.74337,120.89652
29.74352,120.89747
29.74406,120.89861
29.74433,120.89887
29.74469,120.89893
29.74506,120.89879
29.74658,120.8979
29.75,120.89576
29.75229,120.89402
29.75287,120.89317
29.75424,120.89221
29.75461,120.89217
29.75598,120.89256
29.75703,120.8912
29.75769,120.88995
29.75813,120.8895
29.75919,120.88879
29.75932,120.88853
29.75991,120.88593
29.76019,120.88513
29.76018,120.88478
29.7598,120.88384
29.75957,120.88357
29.75895,120.8824
29.7582,120.88165
29.7574,120.88049
29.75698,120.87974
29.75662,120.8794
29.23628,120.79826
29.23559,120.7968
29.23547,120.79638
29.23546,120.79585
29.2353,120.79541
29.23507,120.79505
29.23467,120.79474
29.23433,120.79337
29.2341,120.79317
29.23337,120.79306
29.23275,120.79279
29.23242,120.79158
29.23219,120.791
29.23142,120.78986
29.23058,120.78963
29.23013,120.78903
29.22953,120.78855
29.22927,120.78802
29.22909,120.78734
29.22857,120.78664
29.22854,120.78624
29.2289,120.78548
29.22916,120.78415
29.22918,120.7834
29.22891,120.78277
29.22904,120.78225
29.22902,120.78198
29.22879,120.78139
29.22803,120.78046
29.22783,120.78012
29.22766,120.77995
29.22729,120.77976
29.22738,120.77877
29.2272,120.77821
29.22689,120.77757
29.22695,120.77745
29.22696,120.77686
29.22684,120.77648
29.22682,120.7759
29.22644,120.7754
29.22645,120.77525
29.22768,120.77283
29.22774,120.77222
29.22764,120.7714
29.22763,120.77013
29.2293,120.7701
29.23014,120.77102
29.23055,120.77015
29.2316,120.77039
29.23334,120.77063
29.23371,120.77054
29.23419,120.77057
29.23455,120.77047
29.23501,120.77054
29.23529,120.7704
29.23671,120.77105
29.23678,120.77096
29.23692,120.77003
29.23737,120.76993
29.23808,120.77042
29.23785,120.77139
29.23819,120.77144
29.23845,120.77068
29.23913,120.77092
29.239,120.77222
29.23917,120.77265
29.23942,120.77296
29.23959,120.77298
